Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2/15/18,BTCUSD,9472.98,10249.81,9342.46,10031.23,29789.74,293186307.4
2/14/18,BTCUSD,8520.01,9482.5,8520,9472.98,22243.16,202543478.1
2/13/18,BTCUSD,8872.28,8925,8393.1,8520.01,13139.47,113357334.8
2/12/18,BTCUSD,8072.99,8950,8072.99,8872.28,18475.22,159371645.1
2/11/18,BTCUSD,8547.49,8547.49,7857.78,8072.99,16176.24,132445927.4
2/10/18,BTCUSD,8671.01,9090,8155.01,8547.49,22712.61,196226191.9
2/9/18,BTCUSD,8218.1,8700,7750,8671.01,25750.68,212311612.7
2/8/18,BTCUSD,7575.75,8625,7550,8218.1,29803.75,243905456.6
2/7/18,BTCUSD,7688.46,8649.88,7212.82,7575.75,47816.08,379213828.6
2/6/18,BTCUSD,6905.19,7948.89,5873,7688.46,85899.42,586030103.5
2/5/18,BTCUSD,8167.9,8349.16,6426.94,6905.19,55053.58,400000801.6
2/4/18,BTCUSD,9240,9350,7859,8167.9,22632.67,192692988.5
2/3/18,BTCUSD,8787.52,9499,8115.48,9240,22376.49,199874964.5
2/2/18,BTCUSD,9010.61,9090,7540,8787.52,47657.97,402616764.5
2/1/18,BTCUSD,10099.99,10166.25,8400,9010.61,33299.38,304619253.3
1/31/18,BTCUSD,9995,10299.95,9601.02,10099.99,18610.62,184380608.9
1/30/18,BTCUSD,11123.01,11150,9714.84,9995,25138.03,258791883.9
1/29/18,BTCUSD,11536,11570,10840,11123.01,10478.81,116748731.2
1/28/18,BTCUSD,11319,11695,11234.99,11536,13109.53,150128732.8
1/27/18,BTCUSD,11086.89,11494.08,10850,11319,11770.93,131986246.7
1/26/18,BTCUSD,11118,11570,10305,11086.89,18029.05,197099538.1
1/25/18,BTCUSD,11356.79,11690,10851,11118,12700.49,143410569.5
1/24/18,BTCUSD,10824.94,11450,10457,11356.79,14157.04,155476131.1
1/23/18,BTCUSD,10766.7,11370,9945,10824.94,20835.11,223535253.8
1/22/18,BTCUSD,11518.16,11849,10025,10766.7,23186.08,250015050.8
1/21/18,BTCUSD,12762.8,12762.8,11118,11518.16,15537.7,183763425.2
1/20/18,BTCUSD,11498.99,12985.55,11498.99,12762.8,18087.06,224252854.6
1/19/18,BTCUSD,11305.53,11973.99,11050,11498.99,15569.99,178499762.2
1/18/18,BTCUSD,11200.01,12123.1,10687.21,11305.53,29065.2,335822137
1/17/18,BTCUSD,11570.01,12358.89,9010,11200.01,60648.02,638793423.3
1/16/18,BTCUSD,13590,13643.66,9928.62,11570.01,55998.79,658276609.3
1/15/18,BTCUSD,13656.23,14253,13416,13590,9999.69,138344684.4
1/14/18,BTCUSD,14187.95,14332.85,13110,13656.23,9965.91,135900260.3
1/13/18,BTCUSD,13820,14500,13792.25,14187.95,9997.76,141996765.8
1/12/18,BTCUSD,13308.06,14080.83,12900,13820,13970.64,190014298.8
1/11/18,BTCUSD,14875.18,14970,12800.01,13308.06,25968.83,353069761.2
1/10/18,BTCUSD,14480.99,14875.18,13550.01,14875.18,20897.79,297138669.1
1/9/18,BTCUSD,14993.74,15384,14230,14480.99,14131.42,208863824.4
1/8/18,BTCUSD,16174.22,16275,14000,14993.74,21174.24,319727096.9
1/7/18,BTCUSD,17099,17115.01,15755.01,16174.22,10937.57,179675309.9
1/6/18,BTCUSD,16960.01,17174,16251.01,17099,12927.52,216003326.2
1/5/18,BTCUSD,15144.99,17178,14824.05,16960.01,20781.65,332879426.6
1/4/18,BTCUSD,15098.14,15400,14230,15144.99,17980.39,267365600.8
1/3/18,BTCUSD,14781.51,15400,14628,15098.14,16584.63,248696705.2
1/2/18,BTCUSD,13480.01,15275,13005,14781.51,23957.87,339284691.7
1/1/18,BTCUSD,13863.13,13889,12952.5,13480.01,11484.01,154169331.5
12/31/17,BTCUSD,12839.99,14280.26,12633.8,13863.13,17428.57,234823165.7
12/30/17,BTCUSD,14565.05,14639.79,12500,12839.99,25286.65,340875743.9
12/29/17,BTCUSD,14450.01,15105.34,14041.81,14565.05,17235.04,251682459.9
12/28/17,BTCUSD,15367.08,15489,13500,14450.01,27970.65,399465278.6
12/27/17,BTCUSD,15790.88,16490,14524.37,15367.08,21861.4,339333880
12/26/17,BTCUSD,14171.98,16148,14171.98,15790.88,20559.6,318500376.6
12/25/17,BTCUSD,14221.94,14774,13500,14171.98,13602.12,192447600.8
12/24/17,BTCUSD,15065.51,15109.27,13210,14221.94,22814.3,322577014.1
12/23/17,BTCUSD,14210.57,16261,13750,15065.51,28360.96,427781719.6
12/22/17,BTCUSD,15758.8,15974.95,10400,14210.57,90954.08,1237770941
12/21/17,BTCUSD,16496.9,17364.57,15151,15758.8,25674.46,413174960.1
12/20/17,BTCUSD,17838.73,17890,14301,16496.9,41730.03,696144937.8
12/19/17,BTCUSD,19039,19099,16800,17838.73,29056.67,525375538.2
12/18/17,BTCUSD,19378.99,19385,18200,19039,23595.21,443183201.7
12/17/17,BTCUSD,19650,19891.99,19010,19378.99,19314.07,375805534
12/16/17,BTCUSD,17738.67,19797,17630,19650,22172.19,415834390.1
12/15/17,BTCUSD,16749.79,17899,16745,17738.67,25934.43,454043438.5
12/14/17,BTCUSD,16689.61,17199.6,16256,16749.79,15611.48,261600088.2
12/13/17,BTCUSD,17730.12,17900,15700,16689.61,28665.95,487487397.7
12/12/17,BTCUSD,16885.75,18149.99,16375,17730.12,33282.64,573609404.1
12/11/17,BTCUSD,15290.01,17493,15200,16885.75,35856.43,598018866.7
12/10/17,BTCUSD,15309.98,16300,13501,15290.01,45612.48,676688697.8
12/9/17,BTCUSD,16367.03,16499,13550,15309.98,37067.06,565865072.7
12/8/17,BTCUSD,17390.01,17777.69,13788.99,16367.03,62052.71,1002053974
12/7/17,BTCUSD,14090,19650.65,13500,17390.01,72755.19,1153995083
12/6/17,BTCUSD,11718.35,14419.4,11717.5,14090,46838.72,605232973.9
12/5/17,BTCUSD,11643.98,11875,11532,11718.35,17078.85,200348470.8
12/4/17,BTCUSD,11290,11650,10950,11643.98,19613.4,223403467.1
12/3/17,BTCUSD,10930.23,11891,10601,11290,29475.97,333644621.6
12/2/17,BTCUSD,10869.84,11100,10701,10930.23,19398.54,212318715.6
12/1/17,BTCUSD,9903,10937,9517,10869.84,32322.41,332593136.9
11/30/17,BTCUSD,9935.98,10850,9135.6,9903,39839.39,396077980.5
11/29/17,BTCUSD,9949,11485,8650,9935.98,62321.44,648689040.2
11/28/17,BTCUSD,9768.71,9989.95,9705.99,9949,18593.31,183935168.3
11/27/17,BTCUSD,9401.11,9795,9401,9768.71,24658.82,237996816.5
11/26/17,BTCUSD,8795.5,9596,8795.5,9401.11,27570.05,253848242.8
11/25/17,BTCUSD,8215.01,8795.5,8203.98,8795.5,16269.41,138667016.2
11/24/17,BTCUSD,8031.16,8324,7900,8215.01,14058.33,115074384.4
11/23/17,BTCUSD,8250,8274.98,8031.16,8031.16,11596.65,94874627.95
11/22/17,BTCUSD,8109,8298.98,8103.13,8250,13440.42,110166489.1
11/21/17,BTCUSD,8256.01,8375,7802.99,8109,29873.68,242616556.5
11/20/17,BTCUSD,8031.82,8293.25,7969,8256.01,15462.22,126338474.9
11/19/17,BTCUSD,7777.01,8098.62,7700,8031.82,14101.48,111726750.9
11/18/17,BTCUSD,7714.71,7847.98,7502,7777.01,14577.26,112015874.8
11/17/17,BTCUSD,7838.53,7988.5,7536,7714.71,23476.28,183649395.2
11/16/17,BTCUSD,7294,7985.37,7130,7838.53,28093.1,212619502.4
11/15/17,BTCUSD,6605,7349,6605,7294,27181.18,192021838.3
11/14/17,BTCUSD,6535.87,6748,6465.41,6605,19194.55,126676994.2
11/13/17,BTCUSD,5886.35,6841.45,5850,6535.87,35180.6,224769386.9
11/12/17,BTCUSD,6346.7,6486,5511.11,5886.35,49705.69,299128196.1
11/11/17,BTCUSD,6577.63,6894.99,6201.01,6346.7,25106.49,162556894.3
11/10/17,BTCUSD,7156,7350,6426,6577.63,31858.14,216751466.5
11/9/17,BTCUSD,7467.96,7470.01,7079,7156,17655.54,127736036.6
11/8/17,BTCUSD,7126.63,7898,7031.66,7467.96,36774.83,272833126.5
11/7/17,BTCUSD,6969.76,7232.84,6968.49,7126.63,14304,101527447.3
11/6/17,BTCUSD,7392,7432.49,6900.73,6969.76,22562.22,161595096.7
11/5/17,BTCUSD,7412.55,7630,7311.98,7392,15549.4,116482461.3
11/4/17,BTCUSD,7170.01,7498,7011.1,7412.55,13482.54,98432731.02
11/3/17,BTCUSD,7039.99,7449.99,6955.89,7170.01,23544.34,170481510.9
11/2/17,BTCUSD,6783.69,7445,6759,7039.99,34494.67,241375563.8
11/1/17,BTCUSD,6445.01,6783.69,6365.54,6783.69,20253.34,132837510
10/31/17,BTCUSD,6124.16,6472.13,6099,6445.01,14184.69,89649009.44
10/30/17,BTCUSD,6140.01,6200,6028,6124.16,8166.08,49920203.12
10/29/17,BTCUSD,5752.01,6296,5728,6140.01,11846.4,71475582.64
10/28/17,BTCUSD,5780,5894,5715,5752.01,5410.22,31239917.57
10/27/17,BTCUSD,5891.61,5998,5708.8,5780,9127.48,53073484.78
10/26/17,BTCUSD,5739.97,5985,5701,5891.61,11321.8,66281380.98
10/25/17,BTCUSD,5525.43,5765,5376.71,5739.97,13672.23,75802977.78
10/24/17,BTCUSD,5905.99,5906,5462.19,5525.43,17736.3,100232416.5
10/23/17,BTCUSD,6005.05,6057.02,5650.98,5905.99,16263.88,95104164.3
10/22/17,BTCUSD,6024.86,6082.3,5755.95,6005.05,10547.92,62384194.78
10/21/17,BTCUSD,5989.1,6189.1,5868.26,6024.86,14273.15,86639153.42
10/20/17,BTCUSD,5704.01,6063.99,5630,5989.1,16368.68,96636800.15
10/19/17,BTCUSD,5574.44,5750,5529.44,5704.01,8748.55,49504221.95
10/18/17,BTCUSD,5594,5600,5102,5574.44,17239.89,92801408.26
10/17/17,BTCUSD,5754.9,5769.99,5525,5594,8715.92,48994082.43
10/16/17,BTCUSD,5693.7,5785.3,5575.55,5754.9,8780.96,49971113.41
10/15/17,BTCUSD,5819.13,5849.83,5455.5,5693.7,11691.8,65724633.19
10/14/17,BTCUSD,5624.8,5839.8,5567.86,5819.13,8956.46,50956948.44
10/13/17,BTCUSD,5440,5867,5390,5624.8,25811.46,145056663.4
10/12/17,BTCUSD,4814.99,5440.92,4809.59,5440,19732.58,101825758.3
10/11/17,BTCUSD,4750,4869.97,4720.21,4814.99,7206.03,34575558.1
10/10/17,BTCUSD,4769.55,4925.65,4701.53,4750,13478.05,65048670.87
10/9/17,BTCUSD,4603.49,4875.39,4561,4769.55,13964.95,65839640.33
10/8/17,BTCUSD,4425,4612,4420.01,4603.49,7061.5,31973796.86
10/7/17,BTCUSD,4362.99,4449.42,4320,4425,4030.37,17603265.19
10/6/17,BTCUSD,4320.04,4407,4299.99,4362.99,6378.97,27830618.39
10/5/17,BTCUSD,4214.84,4364.59,4150.01,4320.04,6376.05,27248452.17
10/4/17,BTCUSD,4307.99,4344,4179.99,4214.84,6228.33,26429993.54
10/3/17,BTCUSD,4392.71,4419.95,4242,4307.99,10224.79,44098557.39
10/2/17,BTCUSD,4394.81,4470,4354.99,4392.71,8419.64,37066029.74
10/1/17,BTCUSD,4339,4396.99,4256.92,4394.81,5295.5,22874518.07
9/30/17,BTCUSD,4156.99,4356.28,4143.52,4339,6098.67,26085227.99
9/29/17,BTCUSD,4189.42,4212.99,4015.17,4156.99,10171.48,42040804.57
9/28/17,BTCUSD,4200,4269.95,4122,4189.42,7742.77,32430082.81
9/27/17,BTCUSD,3885.09,4228.39,3880.36,4200,11758.34,48054132.22
9/26/17,BTCUSD,3919.78,3960,3854.29,3885.09,5852.48,22927669.2
9/25/17,BTCUSD,3669.01,3969.37,3669.01,3919.78,9249.85,35709598.52
9/24/17,BTCUSD,3787.33,3789.36,3630.01,3669.01,4616.12,17095428.57
9/23/17,BTCUSD,3619.01,3818.89,3580,3787.33,6515.95,24320131
9/22/17,BTCUSD,3617.47,3767.77,3509.79,3619.01,12552.38,45460297.6
9/21/17,BTCUSD,3867.05,3903.57,3571,3617.47,14575.36,54517167.59
9/20/17,BTCUSD,3910.11,4044,3850.01,3867.05,9809.81,38646206.72
9/19/17,BTCUSD,4100,4125.22,3850.44,3910.11,13483.26,53496013.6
9/18/17,BTCUSD,3719.97,4130,3717.56,4100,16833.07,66838572.8
9/17/17,BTCUSD,3726.51,3841,3475.64,3719.97,11592.24,42611788.18
9/16/17,BTCUSD,3740.02,4042.98,3600,3726.51,18529.74,70081802.46
9/15/17,BTCUSD,3250.4,3894.48,2975.01,3740.02,53365.89,183946441.5
9/14/17,BTCUSD,3855.32,3923,3230.05,3250.4,35375.4,123900624.5
9/13/17,BTCUSD,4164.52,4174.53,3726,3855.32,22314.17,87409345.37
9/12/17,BTCUSD,4210.72,4375.37,4080,4164.52,12054.71,50887307.29
9/11/17,BTCUSD,4251.36,4365,4111.14,4210.72,9037.83,38136891.11
9/10/17,BTCUSD,4334.36,4349.99,4139,4251.36,10061.08,42674155.25
9/9/17,BTCUSD,4350,4449.95,4180,4334.36,9821.45,42367541.74
9/8/17,BTCUSD,4624.18,4679.99,4140,4350,21495.34,94143247.81
9/7/17,BTCUSD,4616.18,4665.44,4475.01,4624.18,8402.48,38540786.36
9/6/17,BTCUSD,4432.51,4692,4431,4616.18,15975.31,73082808.58
9/5/17,BTCUSD,4498.25,4514.95,4242.38,4432.51,17081.16,74966475.18
9/4/17,BTCUSD,4626.05,4628.05,4234.16,4498.25,20043.59,88935958.01
9/3/17,BTCUSD,4649.99,4749.99,4524,4626.05,11393.09,52773397.7
9/2/17,BTCUSD,4947.99,4980,4500,4649.99,19262.07,90656456.73
9/1/17,BTCUSD,4743.94,4948,4706,4947.99,16664.55,80444245.2
8/31/17,BTCUSD,4581.98,4769.03,4580.85,4743.94,13483.89,63272065.04
8/30/17,BTCUSD,4599,4635.21,4500.55,4581.98,10230.63,46857100.68
8/29/17,BTCUSD,4384.99,4656.83,4350,4599,14176.56,64010131.84
8/28/17,BTCUSD,4340.11,4396,4200,4384.99,10067.66,43421851
8/27/17,BTCUSD,4344.32,4392,4309.87,4340.11,7031.84,30574019.21
8/26/17,BTCUSD,4360,4374.39,4260.01,4344.32,6123.33,26425712.62
8/25/17,BTCUSD,4312.03,4453.9,4284.01,4360,10907.41,47600097.2
8/24/17,BTCUSD,4143.49,4349.99,4112.76,4312.03,10245.72,43193513.87
8/23/17,BTCUSD,4092,4247.88,4058.26,4143.49,11731.12,48707099.36
8/22/17,BTCUSD,4002,4145,3583.46,4092,21882.51,85428060.35
8/21/17,BTCUSD,4050.99,4089.99,3950.88,4002,12407.92,49900089.01
8/20/17,BTCUSD,4157.41,4190.21,4044.52,4050.99,8316.8,34143680.64
8/19/17,BTCUSD,4101.72,4186.1,4000,4157.41,10488.38,42963832.35
8/18/17,BTCUSD,4280.01,4350,3960.47,4101.72,20732.84,86401459.78
8/17/17,BTCUSD,4370.01,4469,4180,4280.01,19967.11,86539866.92
8/16/17,BTCUSD,4159.93,4385.5,3928.82,4370.01,17943.01,75240963.38
8/15/17,BTCUSD,4320.6,4434.42,3807.14,4159.93,31972.64,132096996.6
8/14/17,BTCUSD,4060.47,4328,3985.01,4320.6,20028.5,84385621.47
8/13/17,BTCUSD,3874,4200,3850,4060.47,23497.53,94772860.99
8/12/17,BTCUSD,3656.15,3974,3622.87,3874,18959.75,72179345.3
8/11/17,BTCUSD,3444.98,3725,3416.86,3656.15,15282.54,54274972.61
8/10/17,BTCUSD,3342.8,3448,3317,3444.98,9346.69,31823585.61
8/9/17,BTCUSD,3422.43,3428.29,3232.62,3342.8,13069.77,43622279.67
8/8/17,BTCUSD,3398.23,3489,3349.91,3422.43,15999.81,54708051.43
8/7/17,BTCUSD,3222.22,3416,3190,3398.23,11321.74,37825761.3
8/6/17,BTCUSD,3243.49,3278.42,3150,3222.22,8658.64,27905582.23
8/5/17,BTCUSD,2857.34,3335,2857.34,3243.49,21555.81,67805790.23
8/4/17,BTCUSD,2787.02,2877.79,2760,2857.34,7713.12,21820111.66
8/3/17,BTCUSD,2699.9,2799,2699.89,2787.02,7425.48,20432558.19
8/2/17,BTCUSD,2732.59,2758.06,2650,2699.9,8419.36,22806893.27
8/1/17,BTCUSD,2856.88,2925,2676.01,2732.59,9748.05,27274075.44
7/31/17,BTCUSD,2723.99,2900,2700,2856.88,11457.38,31934105.54
7/30/17,BTCUSD,2700.21,2739.98,2500,2723.99,8285.65,22141218.83
7/29/17,BTCUSD,2786.07,2790.99,2656,2700.21,9852.05,26753602.75
7/28/17,BTCUSD,2664.99,2825.11,2655.55,2786.07,17160.15,47117225.57
7/27/17,BTCUSD,2525.99,2686.2,2514.1,2664.99,10034,25896207.58
7/26/17,BTCUSD,2564,2614,2403,2525.99,13004.94,32450797.28
7/25/17,BTCUSD,2762.26,2782.44,2449.69,2564,19184.97,49786278.09
7/24/17,BTCUSD,2754.28,2799.2,2726.8,2762.26,8089.48,22315494.58
7/23/17,BTCUSD,2825.27,2848,2691,2754.28,10163.6,28206056.21
7/22/17,BTCUSD,2657.45,2869.88,2646.95,2825.27,12218.23,34047336.05
7/21/17,BTCUSD,2873.48,2880,2608.27,2657.45,23000.12,62655741.6
7/20/17,BTCUSD,2258.99,2957,2258.99,2873.48,36426.12,95224924.02
7/19/17,BTCUSD,2308.15,2396,2216,2258.99,18554.91,42636571.09
7/18/17,BTCUSD,2235.19,2393.43,2134.37,2308.15,23757.42,54347412.3
7/17/17,BTCUSD,1910.86,2238.07,1909.58,2235.19,21417.42,44389209.76
7/16/17,BTCUSD,1964.31,2043.94,1758.2,1910.86,21724.33,41505690.82
7/15/17,BTCUSD,2217.24,2224.82,1964.31,1964.31,16317.36,33774963.1
7/14/17,BTCUSD,2340,2349.28,2150,2217.24,13545.78,30485817.5
7/13/17,BTCUSD,2383.42,2416.79,2308.14,2340,9541.54,22504373.72
7/12/17,BTCUSD,2310.01,2415,2250,2383.42,13833.16,32370449.29
7/11/17,BTCUSD,2331.05,2410,2265,2310.01,15656.53,36742710.52
7/10/17,BTCUSD,2508.99,2523,2250,2331.05,15546.11,37337372.05
7/9/17,BTCUSD,2561.11,2579.84,2500,2508.99,5641.13,14378485.35
7/8/17,BTCUSD,2501.15,2563.5,2471.22,2561.11,7863.7,19815908.98
7/7/17,BTCUSD,2604.84,2607.61,2472,2501.15,11633.51,29556762.93
7/6/17,BTCUSD,2616.96,2623.54,2580.69,2604.84,8196.24,21299383.82
7/5/17,BTCUSD,2602,2630.24,2551.06,2616.96,10180.98,26311442.33
7/4/17,BTCUSD,2542.41,2636.1,2542.18,2602,10674.88,27738629.19
7/3/17,BTCUSD,2516.66,2584.78,2479.75,2542.41,10044.25,25374233.34
7/2/17,BTCUSD,2423.63,2545,2385,2516.66,9074.98,22390734.2
7/1/17,BTCUSD,2455.19,2515,2400,2423.63,8439.3,20673284.08
6/30/17,BTCUSD,2530,2554.01,2446.2,2455.19,11858.83,29678375.81
6/29/17,BTCUSD,2553.25,2591.98,2506.1,2530,9044.52,23136077.62
6/28/17,BTCUSD,2575.75,2605,2457,2553.25,16231.45,41220616.65
6/27/17,BTCUSD,2407.91,2575.75,2264,2575.75,22136.58,52984618.42
6/26/17,BTCUSD,2505.61,2563.9,2258.34,2407.91,20235.14,48983191.55
6/25/17,BTCUSD,2574.84,2625,2430.05,2505.61,13731.2,34777329.87
6/24/17,BTCUSD,2690.76,2718.37,2503.05,2574.84,12805.31,33572509.88
6/23/17,BTCUSD,2679.99,2743,2665,2690.76,9672.18,26159593.21
6/22/17,BTCUSD,2643.35,2724.69,2598,2679.99,12169.41,32542456.3
6/21/17,BTCUSD,2725.08,2781.59,2559.51,2643.35,17851.81,47907949.07
6/20/17,BTCUSD,2596.98,2776.95,2585.42,2725.08,19187.68,51424936.93
6/19/17,BTCUSD,2515.25,2597,2481.92,2596.98,13918.48,35543778.1
6/18/17,BTCUSD,2634.94,2670,2455.01,2515.25,13824.24,35323480.3
6/17/17,BTCUSD,2480.43,2679.24,2413.96,2634.94,17580.33,45110277.72
6/16/17,BTCUSD,2409.98,2524.65,2287.84,2480.43,21883.35,53300334.08
6/15/17,BTCUSD,2432.21,2525,2050,2409.98,41961.04,97366664.08
6/14/17,BTCUSD,2709.01,2827,2330,2432.21,28214.96,73493488.11
6/13/17,BTCUSD,2655.71,2798.99,2649.47,2709.01,19700.56,53405977.59
6/12/17,BTCUSD,2998.98,2999.99,2463.89,2655.71,38782.22,106489469.3
6/11/17,BTCUSD,2932.44,2998.99,2881,2998.98,16284.9,47812183.93
6/10/17,BTCUSD,2811.39,2942.04,2801.25,2932.44,18725.26,53784803.71
6/9/17,BTCUSD,2799.73,2861.58,2786.2,2811.39,11436.76,32328430.83
6/8/17,BTCUSD,2685.64,2808.78,2611.41,2799.73,13441.89,36807139.13
6/7/17,BTCUSD,2871.29,2885,2598.7,2685.64,19455.78,54064924.71
6/6/17,BTCUSD,2698,2938.55,2674.69,2871.29,28585.64,80455860.83
6/5/17,BTCUSD,2521.36,2698,2517.02,2698,13555.2,35379671.94
6/4/17,BTCUSD,2548.05,2556.1,2469.98,2521.36,13818.9,34731078.54
6/3/17,BTCUSD,2478.99,2599,2448,2548.05,13422.99,34057815.61
6/2/17,BTCUSD,2419.99,2478.99,2379.44,2478.99,12886.75,31233024.17
6/1/17,BTCUSD,2303.29,2488,2302,2419.99,21374.75,51298289.57
5/31/17,BTCUSD,2191.58,2338.91,2173.8,2303.29,21703.01,48811158.76
5/30/17,BTCUSD,2279.48,2336.88,2112.31,2191.58,20903.19,46888613.92
5/29/17,BTCUSD,2232.78,2357.86,2141.12,2279.48,16913.03,38367350.68
5/28/17,BTCUSD,2099.99,2342.99,2099.86,2232.78,18325.71,40767284.98
5/27/17,BTCUSD,2272.7,2353.35,1913.19,2099.99,32405.36,68178918.74
5/26/17,BTCUSD,2355,2683.18,2052.01,2272.7,31456.5,74423123.15
5/25/17,BTCUSD,2432.97,2806,2226.86,2355,37154.19,95411628.24
5/24/17,BTCUSD,2272.75,2474.69,2266.51,2432.97,24634.04,58438411.21
5/23/17,BTCUSD,2123.29,2283,2100.86,2272.75,17597.47,39085146.43
5/22/17,BTCUSD,2057,2298,1975,2123.29,29386.37,63623003.77
5/21/17,BTCUSD,2058.91,2102.68,1988.6,2057,17754.97,36447719.59
5/20/17,BTCUSD,1976.23,2059,1970.04,2058.91,13162.08,26442179.42
5/19/17,BTCUSD,1899.16,1980,1890.73,1976.23,18952.5,36732672.84
5/18/17,BTCUSD,1813.23,1900,1800,1899.16,11374.67,20955981.58
5/17/17,BTCUSD,1777.48,1840,1745.05,1813.23,13798.13,24965845
5/16/17,BTCUSD,1747.81,1777.76,1690.14,1777.48,11410.4,19877340.12
5/15/17,BTCUSD,1799.99,1802.99,1702.42,1747.81,10184.06,17781390.83
5/14/17,BTCUSD,1792.73,1829,1763.33,1799.99,6805,12233717.38
5/13/17,BTCUSD,1695.61,1792.96,1610,1792.73,12343.39,21031366.67
5/12/17,BTCUSD,1837.93,1838,1651.01,1695.61,16510.26,28920995.52
5/11/17,BTCUSD,1794.99,1889,1770.95,1837.93,15706.28,28861459.58
5/10/17,BTCUSD,1720.43,1799.99,1691.3,1794.99,13454.3,23678889.7
5/9/17,BTCUSD,1713,1794.7,1630,1720.43,19681.55,33917096.94
5/8/17,BTCUSD,1609.57,1713,1608,1713,15881.13,26118182.46
5/7/17,BTCUSD,1585.39,1618.31,1563.87,1609.57,11731.35,18664960.32
5/6/17,BTCUSD,1551.3,1598.89,1551.3,1585.39,9365.65,14823564.66
5/5/17,BTCUSD,1563.39,1630,1535.11,1551.3,16885.42,26750302.07
5/4/17,BTCUSD,1533,1665,1482.06,1563.39,26688.81,42002225.57
5/3/17,BTCUSD,1471.99,1533,1453.68,1533,16309.77,24297378.54
5/2/17,BTCUSD,1436.5,1492.93,1426.51,1471.99,11924.59,17430683.24
5/1/17,BTCUSD,1384.55,1466.69,1370.98,1436.5,16970.38,24270726.42
4/30/17,BTCUSD,1365.43,1394.51,1334.02,1384.55,10404.38,14123860.39
4/29/17,BTCUSD,1353.34,1369.5,1335.64,1365.43,9662.11,13097071.21
4/28/17,BTCUSD,1349.26,1381.01,1300.2,1353.34,13987.65,18738445.98
4/27/17,BTCUSD,1298.44,1360,1295.39,1349.26,10484.74,13943766.53
4/26/17,BTCUSD,1281.16,1320,1279.5,1298.44,9594.48,12468743.16
4/25/17,BTCUSD,1257.29,1287,1256.16,1281.16,8116.55,10358852.83
4/24/17,BTCUSD,1251.98,1261.16,1246.31,1257.29,5899.56,7392441.57
4/23/17,BTCUSD,1247,1254,1236.2,1251.98,5020.57,6262999.38
4/22/17,BTCUSD,1249.99,1253,1221.51,1247,6146.72,7652671.47
4/21/17,BTCUSD,1236.15,1258.77,1236.15,1249.99,6666.81,8315576.66
4/20/17,BTCUSD,1214.21,1240.6,1212.01,1236.15,7744.55,9501637.02
4/19/17,BTCUSD,1201.94,1215.32,1191.09,1214.21,6271.07,7541444
4/18/17,BTCUSD,1189.91,1206.65,1189.76,1201.94,6267.85,7513057.56
4/17/17,BTCUSD,1177.99,1197.6,1170.85,1189.91,6546.71,7740345.7
4/16/17,BTCUSD,1178.85,1189.93,1171.7,1177.99,3082.06,3641302.03
4/15/17,BTCUSD,1173.74,1190.99,0.06,1178.85,3969.63,4656021.2
4/14/17,BTCUSD,1177.05,1196.92,1170.14,1173.74,5666.05,6700478
4/13/17,BTCUSD,1214.17,1219.49,1148.98,1177.05,9425.11,11144752.42
4/12/17,BTCUSD,1223.99,1227.86,1209.61,1214.17,6491.4,7909230.94
4/11/17,BTCUSD,1210,1234,1200,1223.99,5480.34,6672699.9
4/10/17,BTCUSD,1210.97,1219.78,1201,1210,5640.01,6833607.77
4/9/17,BTCUSD,1184.5,1221,1175.8,1210.97,5807.85,6968901.3
4/8/17,BTCUSD,1194,1198,1170,1184.5,4413.74,5240032.49
4/7/17,BTCUSD,1192.3,1203,1175.26,1194,6982.52,8325135.18
4/6/17,BTCUSD,1132.99,1206.97,1132.98,1192.3,11217.35,13139193.22
4/5/17,BTCUSD,1143.99,1144.99,1114.9,1132.99,8699.48,9834667.4
4/4/17,BTCUSD,1152.6,1164.14,1124.98,1143.99,8956.84,10260007.65
4/3/17,BTCUSD,1113.99,1168.72,1112.24,1152.6,12693.53,14518353.53
4/2/17,BTCUSD,1092,1119,1080,1113.99,7881.93,8687910.02
4/1/17,BTCUSD,1088.99,1110.95,1071.45,1092,6728.76,7333795.3
3/31/17,BTCUSD,1042.08,1094.49,1038.11,1088.99,11267.16,12025956.85
3/30/17,BTCUSD,1043.27,1052.94,1022,1042.08,8279.23,8605658.13
3/29/17,BTCUSD,1045.4,1058.16,1005.77,1043.27,8674.7,8964891.79
3/28/17,BTCUSD,1042.08,1069.39,1016.25,1045.4,9053.57,9443463.57
3/27/17,BTCUSD,973.08,1045.9,961.1,1042.08,10224.27,10332075.31
3/26/17,BTCUSD,963.72,1005,943.9,973.08,9477.98,9263551.31
3/25/17,BTCUSD,934.87,973.99,890.05,963.72,16659.78,15482264.23
3/24/17,BTCUSD,1025.14,1030.3,920.1,934.87,18942.25,18466267.82
3/23/17,BTCUSD,1034.57,1057.41,1013,1025.14,7782.51,8051410.81
3/22/17,BTCUSD,1114.42,1114.96,985.17,1034.57,14562.11,15191422.38
3/21/17,BTCUSD,1044.96,1120,1042.68,1114.42,12220.65,13315860.87
3/20/17,BTCUSD,1019.49,1051.97,1011,1044.96,8917.53,9236660.8
3/19/17,BTCUSD,970,1062.92,961.59,1019.49,13459.28,13673904.2
3/18/17,BTCUSD,1069.57,1096,919.44,970,23802.32,23864729.42
